r2_x,r2_y,r2_center,mae_x,mae_y,mae_center,euclid_mean,euclid_std,euclid_median,euclid_max,r2_r,mae_r,rmse_r,mae_all,rmse_all,r2_mean,model,n_train,n_test,cv_score
0.804249927190674,0.603463665086932,0.703856796138803,4.280445143300077,2.674281338975,3.477363241137539,5.579383282497163,5.12206545009635,3.996390988293257,43.56680623721506,0.6905802304767894,1.9571263249429471,2.53040592390768,2.9706176024060085,4.610423929453294,0.6994312742514651,RandomForest_best,4998,556,
0.7935135467733695,0.4961171586301676,0.6448153527017686,4.430990929049787,2.9778723093333967,3.704431619191592,5.948393959016733,5.276307919638481,4.457789055702914,43.56812149792084,0.6127941221204424,2.163464294861093,2.83065627983149,3.1907758444147594,4.872898895218188,0.6341416091746598,RandomForest_best_random,4998,556,
0.6554886495705823,0.4045515098801563,0.5300200797253694,6.312267429120642,3.2560952806594696,4.784181354890056,7.773869875036306,6.105902701697926,5.9612302171827425,43.457063774848294,0.5677886952249258,2.3152086270718315,2.990640617898082,3.9611904456173144,5.962634539139579,0.5426096182252215,RandomForest_best_random_1,4998,556,
0.6554886495705823,0.4045515098801563,0.5300200797253694,6.312267429120642,3.2560952806594696,4.784181354890056,7.773869875036306,6.105902701697926,5.9612302171827425,43.457063774848294,0.5677886952249258,2.3152086270718315,2.990640617898082,3.9611904456173144,5.962634539139579,0.5426096182252215,RandomForest_best_random_2,4998,556,
